销售日期,分类编码,销量(千克)
2021-12-19,1011010501,9.451
2021-12-19,1011010504,52.98
2021-12-19,1011010801,118.836
2021-12-20,1011010101,82.832
2021-12-20,1011010201,24.901
2021-12-20,1011010402,38.283
2021-12-20,1011010501,6.115
2021-12-20,1011010504,50.948
2021-12-20,1011010801,60.872
2021-12-21,1011010101,71.006
2021-12-21,1011010201,18.202
2021-12-21,1011010402,48.369
2021-12-21,1011010501,6.431
2021-12-21,1011010504,31.633
2021-12-21,1011010801,54.261
2021-12-22,1011010101,75.729
2021-12-22,1011010201,14.458
2021-12-22,1011010402,31.469
2021-12-22,1011010501,4.455
2021-12-22,1011010504,22.57
2021-12-22,1011010801,50.263
2021-12-23,1011010101,91.213
2021-12-23,1011010201,24.073
2021-12-23,1011010402,30.021
2021-12-23,1011010501,6.563
2021-12-23,1011010504,33.503
2021-12-23,1011010801,47.43
2021-12-24,1011010101,120.944
2021-12-24,1011010201,30.134999999999998
2021-12-24,1011010402,35.441
2021-12-24,1011010501,8.624
2021-12-24,1011010504,52.243
2021-12-24,1011010801,63.084
2021-12-25,1011010101,180.787
2021-12-25,1011010201,33.162
2021-12-25,1011010402,66.839
2021-12-25,1011010501,13.596
2021-12-25,1011010504,65.339
2021-12-25,1011010801,137.522
2021-12-26,1011010101,209.308
2021-12-26,1011010201,28.498
2021-12-26,1011010402,95.584
2021-12-26,1011010501,9.123000000000001
2021-12-26,1011010504,64.144
2021-12-26,1011010801,92.322
2021-12-27,1011010101,82.705
2021-12-27,1011010201,15.213
2021-12-27,1011010402,42.155
2021-12-27,1011010501,5.35
2021-12-27,1011010504,37.586
2021-12-27,1011010801,37.642
2021-12-28,1011010101,86.043
2021-12-28,1011010201,24.145
2021-12-28,1011010402,35.054
2021-12-28,1011010501,5.317
2021-12-28,1011010504,42.784
2021-12-28,1011010801,39.004
2021-12-29,1011010101,68.165
2021-12-29,1011010201,24.749
2021-12-29,1011010402,34.882
2021-12-29,1011010501,3.027
2021-12-29,1011010504,35.3
2021-12-29,1011010801,28.395
2021-12-30,1011010101,84.271
2021-12-30,1011010201,17.651
2021-12-30,1011010402,37.37
2021-12-30,1011010501,11.272
2021-12-30,1011010504,35.101
2021-12-30,1011010801,31.745
2021-12-31,1011010101,125.701
2021-12-31,1011010201,69.793
2021-12-31,1011010402,60.713
2021-12-31,1011010501,12.997
2021-12-31,1011010504,66.314
2021-12-31,1011010801,88.954
2022-01-01,1011010101,138.402
2022-01-01,1011010201,38.272
2022-01-01,1011010402,82.658
2022-01-01,1011010501,18.428
2022-01-01,1011010504,57.833
2022-01-01,1011010801,90.656
2022-01-02,1011010101,110.056
2022-01-02,1011010201,26.605
2022-01-02,1011010402,27.438
2022-01-02,1011010501,13.349
2022-01-02,1011010504,45.686
2022-01-02,1011010801,59.918
2022-01-03,1011010101,90.081
2022-01-03,1011010201,38.027
2022-01-03,1011010402,59.009
2022-01-03,1011010501,12.782
2022-01-03,1011010504,81.754
2022-01-03,1011010801,59.045
2022-01-04,1011010101,70.388
2022-01-04,1011010201,45.257
2022-01-04,1011010402,46.598
2022-01-04,1011010501,8.174
2022-01-04,1011010504,58.207
2022-01-04,1011010801,63.48
2022-01-05,1011010101,65.654
2022-01-05,1011010201,39.688
2022-01-05,1011010402,34.15
2022-01-05,1011010501,9.827
2022-01-05,1011010504,66.638
2022-01-05,1011010801,40.437
2022-01-06,1011010101,60.316
2022-01-06,1011010201,35.897
2022-01-06,1011010402,34.198
2022-01-06,1011010501,7.001
2022-01-06,1011010504,66.856
2022-01-06,1011010801,44.163
2022-01-07,1011010101,90.664
2022-01-07,1011010201,31.834
2022-01-07,1011010402,46.045
2022-01-07,1011010501,16.284
2022-01-07,1011010504,49.32
2022-01-07,1011010801,78.764
2022-01-08,1011010101,130.766
2022-01-08,1011010201,43.284
2022-01-08,1011010402,60.006
2022-01-08,1011010501,14.224
2022-01-08,1011010504,80.046
2022-01-08,1011010801,112.412
2022-01-09,1011010101,147.528
2022-01-09,1011010201,114.262
2022-01-09,1011010402,59.741
2022-01-09,1011010501,11.879
2022-01-09,1011010504,81.556
2022-01-09,1011010801,84.804
2022-01-10,1011010101,76.365
2022-01-10,1011010201,35.175
2022-01-10,1011010402,56.153
2022-01-10,1011010501,8.582
2022-01-10,1011010504,57.481
2022-01-10,1011010801,46.232
2022-01-11,1011010101,86.15
2022-01-11,1011010201,54.466
2022-01-11,1011010402,29.824
2022-01-11,1011010501,10.573
2022-01-11,1011010504,81.87
2022-01-11,1011010801,33.489
2022-01-12,1011010101,85.232
2022-01-12,1011010201,35.007
2022-01-12,1011010402,41.626
2022-01-12,1011010501,10.637
2022-01-12,1011010504,74.888
2022-01-12,1011010801,46.619
2022-01-13,1011010101,73.369
2022-01-13,1011010201,21.816
2022-01-13,1011010402,22.185
2022-01-13,1011010501,12.889
2022-01-13,1011010504,63.209
2022-01-13,1011010801,48.916
2022-01-14,1011010101,103.099
2022-01-14,1011010201,23.405
2022-01-14,1011010402,48.285
2022-01-14,1011010501,6.196
2022-01-14,1011010504,78.342
2022-01-14,1011010801,53.083
2022-01-15,1011010101,124.109
2022-01-15,1011010201,37.538
2022-01-15,1011010402,56.825
2022-01-15,1011010501,9.146
2022-01-15,1011010504,96.244
2022-01-15,1011010801,49.827
2022-01-16,1011010101,137.15
2022-01-16,1011010201,58.007
2022-01-16,1011010402,52.794
2022-01-16,1011010501,14.67
2022-01-16,1011010504,87.336
2022-01-16,1011010801,55.987
2022-01-17,1011010101,90.383
2022-01-17,1011010201,11.754999999999999
2022-01-17,1011010402,42.312
2022-01-17,1011010501,10.665
2022-01-17,1011010504,47.324
2022-01-17,1011010801,29.229
2022-01-18,1011010101,85.852
2022-01-18,1011010201,9.211
2022-01-18,1011010402,32.418
2022-01-18,1011010501,8.478
2022-01-18,1011010504,56.238
2022-01-18,1011010801,38.752
2022-01-19,1011010101,129.677
2022-01-19,1011010201,16.223
2022-01-19,1011010402,50.389
2022-01-19,1011010501,4.2059999999999995
2022-01-19,1011010504,55.99
2022-01-19,1011010801,72.068
2022-01-20,1011010101,134.88
2022-01-20,1011010201,32.318
2022-01-20,1011010402,55.56
2022-01-20,1011010501,22.912
2022-01-20,1011010504,68.17
2022-01-20,1011010801,78.146
2022-01-21,1011010101,146.062
2022-01-21,1011010201,32.031
2022-01-21,1011010402,58.294
2022-01-21,1011010501,23.798
2022-01-21,1011010504,81.348
2022-01-21,1011010801,77.103
2022-01-22,1011010101,210.297
2022-01-22,1011010201,64.541
2022-01-22,1011010402,64.682
2022-01-22,1011010501,22.592
2022-01-22,1011010504,103.68
2022-01-22,1011010801,97.333
2022-01-23,1011010101,186.693
2022-01-23,1011010201,74.249
2022-01-23,1011010402,68.285
2022-01-23,1011010501,25.009
2022-01-23,1011010504,124.431
2022-01-23,1011010801,89.483
2022-01-24,1011010101,187.463
2022-01-24,1011010201,22.147
2022-01-24,1011010402,38.076
2022-01-24,1011010501,25.579
2022-01-24,1011010504,117.056
2022-01-24,1011010801,68.443
2022-01-25,1011010101,153.198
2022-01-25,1011010201,48.877
2022-01-25,1011010402,70.849
2022-01-25,1011010501,26.834
2022-01-25,1011010504,85.379
2022-01-25,1011010801,83.043
2022-01-26,1011010101,172.651
2022-01-26,1011010201,32.217
2022-01-26,1011010402,64.858
2022-01-26,1011010501,31.875
2022-01-26,1011010504,93.362
2022-01-26,1011010801,87.094
2022-01-27,1011010101,169.503
2022-01-27,1011010201,58.027
2022-01-27,1011010402,95.025
2022-01-27,1011010501,21.963
2022-01-27,1011010504,155.221
2022-01-27,1011010801,66.621
2022-01-28,1011010101,188.131
2022-01-28,1011010201,85.253
2022-01-28,1011010402,197.934
2022-01-28,1011010501,54.803
2022-01-28,1011010504,222.648
2022-01-28,1011010801,144.04
2022-01-29,1011010101,207.671
2022-01-29,1011010201,90.907
2022-01-29,1011010402,200.905
2022-01-29,1011010501,85.672
2022-01-29,1011010504,356.031
2022-01-29,1011010801,195.987
2022-01-30,1011010101,229.022
2022-01-30,1011010201,102.128
2022-01-30,1011010402,234.678
2022-01-30,1011010501,88.028
2022-01-30,1011010504,403.185
2022-01-30,1011010801,153.261
2022-02-01,1011010101,63.003
2022-02-01,1011010201,13.968
2022-02-01,1011010402,38.25
2022-02-01,1011010501,18.86
2022-02-01,1011010504,52.92
2022-02-01,1011010801,46.534
2022-02-02,1011010101,88.412
2022-02-02,1011010201,38.729
2022-02-02,1011010402,37.868
2022-02-02,1011010501,29.266000000000002
2022-02-02,1011010504,89.27
2022-02-02,1011010801,104.522
2022-02-03,1011010101,116.536
2022-02-03,1011010201,26.229
2022-02-03,1011010402,7.01
2022-02-03,1011010501,51.214999999999996
2022-02-03,1011010504,125.952
2022-02-03,1011010801,46.152
2022-02-04,1011010101,216.497
2022-02-04,1011010201,48.036
2022-02-04,1011010402,55.923
2022-02-04,1011010501,49.812
2022-02-04,1011010504,168.229
2022-02-04,1011010801,62.232
2022-02-05,1011010101,208.189
2022-02-05,1011010201,45.665
2022-02-05,1011010402,2.203
2022-02-05,1011010501,43.637
2022-02-05,1011010504,79.349
2022-02-05,1011010801,94.217
2022-02-06,1011010101,219.985
2022-02-06,1011010201,52.784
2022-02-06,1011010402,66.88
2022-02-06,1011010501,38.299
2022-02-06,1011010504,127.903
2022-02-06,1011010801,90.519
2022-02-07,1011010101,160.054
2022-02-07,1011010201,43.144
2022-02-07,1011010402,41.735
2022-02-07,1011010501,25.718
2022-02-07,1011010504,105.783
2022-02-07,1011010801,89.43
2022-02-08,1011010101,162.297
2022-02-08,1011010201,44.616
2022-02-08,1011010402,29.778
2022-02-08,1011010501,28.361
2022-02-08,1011010504,83.106
2022-02-08,1011010801,48.124
2022-02-09,1011010101,138.288
2022-02-09,1011010201,25.255
2022-02-09,1011010402,30.194
2022-02-09,1011010501,17.827
2022-02-09,1011010504,81.859
2022-02-09,1011010801,54.398
2022-02-10,1011010101,116.133
2022-02-10,1011010201,23.057
2022-02-10,1011010402,29.54
2022-02-10,1011010501,18.122
2022-02-10,1011010504,95.39
2022-02-10,1011010801,45.478
2022-02-11,1011010101,132.508
2022-02-11,1011010201,24.982
2022-02-11,1011010402,38.286
2022-02-11,1011010501,16.356
2022-02-11,1011010504,80.496
2022-02-11,1011010801,44.35
2022-02-12,1011010101,154.467
2022-02-12,1011010201,35.481
2022-02-12,1011010402,58.417
2022-02-12,1011010501,19.233
2022-02-12,1011010504,63.244
2022-02-12,1011010801,44.628
2022-02-13,1011010101,165.85
2022-02-13,1011010201,37.882
2022-02-13,1011010402,38.757
2022-02-13,1011010501,18.593
2022-02-13,1011010504,53.381
2022-02-13,1011010801,62.028
2022-02-14,1011010101,150.014
2022-02-14,1011010201,35.754
2022-02-14,1011010402,24.829
2022-02-14,1011010501,22.165
2022-02-14,1011010504,56.165
2022-02-14,1011010801,43.618
2022-02-15,1011010101,154.453
2022-02-15,1011010201,30.547
2022-02-15,1011010402,50.087
2022-02-15,1011010501,13.33
2022-02-15,1011010504,65.56099999999999
2022-02-15,1011010801,54.996
2022-02-16,1011010101,99.015
2022-02-16,1011010201,21.875
2022-02-16,1011010402,25.240000000000002
2022-02-16,1011010501,8.002
2022-02-16,1011010504,50.306
2022-02-16,1011010801,19.235
2022-02-17,1011010101,112.077
2022-02-17,1011010201,20.645
2022-02-17,1011010402,38.54
2022-02-17,1011010501,16.258
2022-02-17,1011010504,64.96
2022-02-17,1011010801,28.335
2022-02-18,1011010101,98.783
2022-02-18,1011010201,24.401
2022-02-18,1011010402,34.695
2022-02-18,1011010501,13.181
2022-02-18,1011010504,77.479
2022-02-18,1011010801,44.249
2022-02-19,1011010101,120.64
2022-02-19,1011010201,49.665
2022-02-19,1011010402,38.763
2022-02-19,1011010501,19.604
2022-02-19,1011010504,84.409
2022-02-19,1011010801,49.453
2022-02-20,1011010101,105.918
2022-02-20,1011010201,36.386
2022-02-20,1011010402,35.58
2022-02-20,1011010501,19.499
2022-02-20,1011010504,80.204
2022-02-20,1011010801,29.076
2022-02-21,1011010101,85.387
2022-02-21,1011010201,28.045
2022-02-21,1011010402,26.034
2022-02-21,1011010501,12.819
2022-02-21,1011010504,54.127
2022-02-21,1011010801,11.197
2022-02-22,1011010101,78.356
2022-02-22,1011010201,21.47
2022-02-22,1011010402,25.201
2022-02-22,1011010501,14.993
2022-02-22,1011010504,83.428
2022-02-22,1011010801,14.499
2022-02-23,1011010101,65.21
2022-02-23,1011010201,28.796
2022-02-23,1011010402,17.076
2022-02-23,1011010501,10.987
2022-02-23,1011010504,46.044
2022-02-23,1011010801,16.979
2022-02-24,1011010101,75.146
2022-02-24,1011010201,34.624
2022-02-24,1011010402,19.778
2022-02-24,1011010501,11.295
2022-02-24,1011010504,60.707
2022-02-24,1011010801,27.097
2022-02-25,1011010101,96.432
2022-02-25,1011010201,25.668
2022-02-25,1011010402,43.644
2022-02-25,1011010501,15.162
2022-02-25,1011010504,66.539
2022-02-25,1011010801,33.498
2022-02-26,1011010101,118.507
2022-02-26,1011010201,29.244
2022-02-26,1011010402,40.831
2022-02-26,1011010501,22.413
2022-02-26,1011010504,96.277
2022-02-26,1011010801,44.56
2022-02-27,1011010101,94.607
2022-02-27,1011010201,34.072
2022-02-27,1011010402,33.006
2022-02-27,1011010501,17.194
2022-02-27,1011010504,90.842
2022-02-27,1011010801,29.748
2022-02-28,1011010101,77.285
2022-02-28,1011010201,22.582
2022-02-28,1011010402,27.838
2022-02-28,1011010501,14.358
2022-02-28,1011010504,66.122
2022-02-28,1011010801,11.887
2022-03-01,1011010101,75.286
2022-03-01,1011010201,22.944
2022-03-01,1011010402,5.051
2022-03-01,1011010501,13.075
2022-03-01,1011010504,60.582
2022-03-01,1011010801,18.112000000000002
2022-03-02,1011010101,70.109
2022-03-02,1011010201,18.905
2022-03-02,1011010402,23.171
2022-03-02,1011010501,8.61
2022-03-02,1011010504,69.755
2022-03-02,1011010801,17.916
2022-03-03,1011010101,62.041
2022-03-03,1011010201,21.88
2022-03-03,1011010402,27.705000000000002
2022-03-03,1011010501,14.025
2022-03-03,1011010504,54.075
2022-03-03,1011010801,15.525
2022-03-04,1011010101,78.622
2022-03-04,1011010201,20.119
2022-03-04,1011010402,21.276
2022-03-04,1011010501,9.297
2022-03-04,1011010504,72.59
2022-03-04,1011010801,28.908
2022-03-05,1011010101,125.495
2022-03-05,1011010201,29.269
2022-03-05,1011010402,44.23
2022-03-05,1011010501,14.836
2022-03-05,1011010504,102.358
2022-03-05,1011010801,33.725
2022-03-06,1011010101,141.174
2022-03-06,1011010201,31.384
2022-03-06,1011010402,47.119
2022-03-06,1011010501,19.161
2022-03-06,1011010504,81.904
2022-03-06,1011010801,39.323
2022-03-07,1011010101,76.686
2022-03-07,1011010201,0.632
2022-03-07,1011010402,24.482
2022-03-07,1011010501,11.448
2022-03-07,1011010504,52.889
2022-03-07,1011010801,12.626
2022-03-08,1011010101,82.174
2022-03-08,1011010201,14.951
2022-03-08,1011010402,6.754
2022-03-08,1011010501,9.594
2022-03-08,1011010504,71.127
2022-03-08,1011010801,14.096
2022-03-09,1011010101,66.059
2022-03-09,1011010201,15.084
2022-03-09,1011010402,17.2
2022-03-09,1011010501,8.401
2022-03-09,1011010504,62.036
2022-03-09,1011010801,21.91
2022-03-10,1011010101,73.508
2022-03-10,1011010201,16.971
2022-03-10,1011010402,16.626
2022-03-10,1011010501,10.189
2022-03-10,1011010504,57.407
2022-03-10,1011010801,14.375
2022-03-11,1011010101,88.822
2022-03-11,1011010201,19.221
2022-03-11,1011010402,29.63
2022-03-11,1011010501,15.262
2022-03-11,1011010504,53.281
2022-03-11,1011010801,11.525
2022-03-12,1011010101,129.766
2022-03-12,1011010201,27.529
2022-03-12,1011010402,37.329
2022-03-12,1011010501,24.795
2022-03-12,1011010504,95.029
2022-03-12,1011010801,23.441
2022-03-13,1011010101,101.51
2022-03-13,1011010201,30.393
2022-03-13,1011010402,28.204
2022-03-13,1011010501,19.47
2022-03-13,1011010504,77.903
2022-03-13,1011010801,25.826999999999998
2022-03-14,1011010101,98.279
2022-03-14,1011010201,9.127
2022-03-14,1011010402,15.345
2022-03-14,1011010501,12.678
2022-03-14,1011010504,96.701
2022-03-14,1011010801,13.799
2022-03-15,1011010101,102.32900000000001
2022-03-15,1011010201,7.721
2022-03-15,1011010402,15.026
2022-03-15,1011010501,12.816
2022-03-15,1011010504,80.283
2022-03-15,1011010801,17.42
2022-03-16,1011010101,105.619
2022-03-16,1011010201,11.876999999999999
2022-03-16,1011010402,16.886
2022-03-16,1011010501,12.564
2022-03-16,1011010504,72.957
2022-03-16,1011010801,17.088
2022-03-17,1011010101,108.394
2022-03-17,1011010201,12.813
2022-03-17,1011010402,30.851
2022-03-17,1011010501,15.834
2022-03-17,1011010504,84.519
2022-03-17,1011010801,22.721
2022-03-18,1011010101,112.098
2022-03-18,1011010201,14.473
2022-03-18,1011010402,28.674
2022-03-18,1011010501,16.346
2022-03-18,1011010504,94.461
2022-03-18,1011010801,29.951999999999998
2022-03-19,1011010101,201.276
2022-03-19,1011010201,24.298000000000002
2022-03-19,1011010402,45.815
2022-03-19,1011010501,26.011
2022-03-19,1011010504,129.315
2022-03-19,1011010801,49.829
2022-03-20,1011010101,173.788
2022-03-20,1011010201,16.749
2022-03-20,1011010402,43.592
2022-03-20,1011010501,21.443
2022-03-20,1011010504,105.566
2022-03-20,1011010801,43.0
2022-03-21,1011010101,192.734
2022-03-21,1011010201,13.613
2022-03-21,1011010402,25.391
2022-03-21,1011010501,25.338
2022-03-21,1011010504,72.925
2022-03-21,1011010801,28.074
2022-03-22,1011010101,133.244
2022-03-22,1011010201,16.239
2022-03-22,1011010402,27.306
2022-03-22,1011010501,21.947
2022-03-22,1011010504,87.671
2022-03-22,1011010801,31.656
2022-03-23,1011010101,88.811
2022-03-23,1011010201,7.625
2022-03-23,1011010402,15.254999999999999
2022-03-23,1011010501,17.569
2022-03-23,1011010504,82.278
2022-03-23,1011010801,28.279
2022-03-24,1011010101,106.202
2022-03-24,1011010201,7.711
2022-03-24,1011010402,16.899
2022-03-24,1011010501,16.036
2022-03-24,1011010504,48.68
2022-03-24,1011010801,18.106
2022-03-25,1011010101,132.493
2022-03-25,1011010201,14.528
2022-03-25,1011010402,43.221000000000004
2022-03-25,1011010501,17.128
2022-03-25,1011010504,74.387
2022-03-25,1011010801,43.386
2022-03-26,1011010101,152.529
2022-03-26,1011010201,16.707
2022-03-26,1011010402,43.227
2022-03-26,1011010501,23.286
2022-03-26,1011010504,94.554
2022-03-26,1011010801,43.183
2022-03-27,1011010101,140.651
2022-03-27,1011010201,11.68
2022-03-27,1011010402,41.214
2022-03-27,1011010501,26.977
2022-03-27,1011010504,89.283
2022-03-27,1011010801,24.078
2022-03-28,1011010101,85.85
2022-03-28,1011010201,2.089
2022-03-28,1011010402,19.777
2022-03-28,1011010501,15.998000000000001
2022-03-28,1011010504,64.16
2022-03-28,1011010801,21.238
2022-03-29,1011010101,75.286
2022-03-29,1011010402,18.541
2022-03-29,1011010501,13.184000000000001
2022-03-29,1011010504,65.004
2022-03-29,1011010801,26.983
2022-03-30,1011010101,86.195
2022-03-30,1011010201,30.3
2022-03-30,1011010402,27.389
2022-03-30,1011010501,17.223
2022-03-30,1011010504,69.721
2022-03-30,1011010801,22.45
2022-03-31,1011010101,92.587
2022-03-31,1011010201,25.097
2022-03-31,1011010402,30.993
2022-03-31,1011010501,10.145
2022-03-31,1011010504,54.92
2022-03-31,1011010801,26.203
2022-04-01,1011010101,130.262
2022-04-01,1011010201,25.701
2022-04-01,1011010402,25.437
2022-04-01,1011010501,16.697
2022-04-01,1011010504,80.48
2022-04-01,1011010801,19.915
2022-04-02,1011010101,133.168
2022-04-02,1011010201,26.163
2022-04-02,1011010402,34.452
2022-04-02,1011010501,18.016000000000002
2022-04-02,1011010504,71.349
2022-04-02,1011010801,30.03
2022-04-03,1011010101,111.538
2022-04-03,1011010201,16.438
2022-04-03,1011010402,42.998
2022-04-03,1011010501,23.887
2022-04-03,1011010504,96.131
2022-04-03,1011010801,46.766
2022-04-04,1011010101,148.726
2022-04-04,1011010201,22.224
2022-04-04,1011010402,31.759
2022-04-04,1011010501,23.387
2022-04-04,1011010504,107.732
2022-04-04,1011010801,40.745
2022-04-05,1011010101,146.419
2022-04-05,1011010201,21.248
2022-04-05,1011010402,21.71
2022-04-05,1011010501,15.356
2022-04-05,1011010504,38.664
2022-04-05,1011010801,31.476
2022-04-06,1011010101,109.945
2022-04-06,1011010201,17.497
2022-04-06,1011010402,5.8549999999999995
2022-04-06,1011010501,11.695
2022-04-06,1011010504,38.127
2022-04-06,1011010801,20.492
2022-04-07,1011010101,85.201
2022-04-07,1011010201,10.494
2022-04-07,1011010402,6.533
2022-04-07,1011010501,14.479
2022-04-07,1011010504,28.799
2022-04-07,1011010801,14.881
2022-04-08,1011010101,87.65
2022-04-08,1011010201,10.629
2022-04-08,1011010402,6.366
2022-04-08,1011010501,12.371
2022-04-08,1011010504,36.973
2022-04-08,1011010801,18.886
2022-04-09,1011010101,141.102
2022-04-09,1011010201,15.591
2022-04-09,1011010402,11.218
2022-04-09,1011010501,27.258
2022-04-09,1011010504,133.106
2022-04-09,1011010801,35.619
2022-04-10,1011010101,184.591
2022-04-10,1011010201,7.757000000000001
2022-04-10,1011010402,18.379
2022-04-10,1011010501,24.485
2022-04-10,1011010504,113.881
2022-04-10,1011010801,30.945999999999998
2022-04-11,1011010101,93.428
2022-04-11,1011010201,6.383
2022-04-11,1011010402,1.03
2022-04-11,1011010501,10.687
2022-04-11,1011010504,69.305
2022-04-11,1011010801,11.87
2022-04-12,1011010101,106.268
2022-04-12,1011010201,6.375
2022-04-12,1011010402,7.538
2022-04-12,1011010501,20.041
2022-04-12,1011010504,76.22
2022-04-12,1011010801,16.859
2022-04-13,1011010101,100.363
2022-04-13,1011010201,9.797
2022-04-13,1011010402,4.61
2022-04-13,1011010501,20.903
2022-04-13,1011010504,76.95
2022-04-13,1011010801,31.963
2022-04-14,1011010101,128.586
2022-04-14,1011010201,6.047
2022-04-14,1011010402,6.495
2022-04-14,1011010501,21.356
2022-04-14,1011010504,59.011
2022-04-14,1011010801,21.589
2022-04-15,1011010101,131.828
2022-04-15,1011010201,10.73
2022-04-15,1011010402,14.18
2022-04-15,1011010501,17.358
2022-04-15,1011010504,69.72
2022-04-15,1011010801,39.136
2022-04-16,1011010101,124.808
2022-04-16,1011010201,12.666
2022-04-16,1011010402,15.042
2022-04-16,1011010501,32.118
2022-04-16,1011010504,84.376
2022-04-16,1011010801,28.104
2022-04-17,1011010101,107.549
2022-04-17,1011010201,20.254
2022-04-17,1011010402,9.701
2022-04-17,1011010501,32.008
2022-04-17,1011010504,85.746
2022-04-17,1011010801,40.244
2022-04-18,1011010101,112.679
2022-04-18,1011010201,12.087
2022-04-18,1011010402,3.024
2022-04-18,1011010501,23.28
2022-04-18,1011010504,62.95
2022-04-18,1011010801,28.667
2022-04-19,1011010101,101.391
2022-04-19,1011010201,7.869
2022-04-19,1011010402,5.106
2022-04-19,1011010501,16.985
2022-04-19,1011010504,53.306
2022-04-19,1011010801,23.736
2022-04-20,1011010101,105.275
2022-04-20,1011010201,11.413
2022-04-20,1011010402,2.772
2022-04-20,1011010501,18.031
2022-04-20,1011010504,51.324
2022-04-20,1011010801,33.394
2022-04-21,1011010101,112.794
2022-04-21,1011010201,8.548
2022-04-21,1011010402,3.552
2022-04-21,1011010501,11.668000000000001
2022-04-21,1011010504,59.831
2022-04-21,1011010801,27.479
2022-04-22,1011010101,114.043
2022-04-22,1011010201,18.726
2022-04-22,1011010402,7.417
2022-04-22,1011010501,20.471
2022-04-22,1011010504,69.833
2022-04-22,1011010801,26.309
2022-04-23,1011010101,118.653
2022-04-23,1011010201,19.648
2022-04-23,1011010402,9.767
2022-04-23,1011010501,25.194
2022-04-23,1011010504,86.55
2022-04-23,1011010801,27.473
2022-04-24,1011010101,99.18900000000001
2022-04-24,1011010201,15.603
2022-04-24,1011010402,4.52
2022-04-24,1011010501,13.679
2022-04-24,1011010504,63.739
2022-04-24,1011010801,32.921
2022-04-25,1011010101,116.365
2022-04-25,1011010201,16.833
2022-04-25,1011010402,4.202
2022-04-25,1011010501,20.592
2022-04-25,1011010504,94.828
2022-04-25,1011010801,28.121
2022-04-26,1011010101,91.764
2022-04-26,1011010201,9.969
2022-04-26,1011010402,4.905
2022-04-26,1011010501,14.113
2022-04-26,1011010504,61.328
2022-04-26,1011010801,13.139
2022-04-27,1011010101,88.807
2022-04-27,1011010201,9.138
2022-04-27,1011010402,2.398
2022-04-27,1011010501,24.953
2022-04-27,1011010504,64.366
2022-04-27,1011010801,27.102
2022-04-28,1011010101,111.594
2022-04-28,1011010201,11.202
2022-04-28,1011010402,2.1390000000000002
2022-04-28,1011010501,21.918
2022-04-28,1011010504,80.389
2022-04-28,1011010801,16.357
2022-04-29,1011010101,106.05199999999999
2022-04-29,1011010201,21.479
2022-04-29,1011010402,7.15
2022-04-29,1011010501,29.707
2022-04-29,1011010504,96.804
2022-04-29,1011010801,24.064
2022-04-30,1011010101,141.039
2022-04-30,1011010201,28.319
2022-04-30,1011010402,9.22
2022-04-30,1011010501,35.229
2022-04-30,1011010504,81.21
2022-04-30,1011010801,34.151
2022-05-01,1011010101,147.275
2022-05-01,1011010201,23.295
2022-05-01,1011010402,10.863
2022-05-01,1011010501,36.606
2022-05-01,1011010504,65.841
2022-05-01,1011010801,33.083
2022-05-02,1011010101,115.468
2022-05-02,1011010201,13.734
2022-05-02,1011010402,8.503
2022-05-02,1011010501,47.127
2022-05-02,1011010504,57.464
2022-05-02,1011010801,42.191
2022-05-03,1011010101,88.193
2022-05-03,1011010201,27.601
2022-05-03,1011010402,2.8680000000000003
2022-05-03,1011010501,42.378
2022-05-03,1011010504,67.711
2022-05-03,1011010801,18.375
2022-05-04,1011010101,105.769
2022-05-04,1011010201,26.182
2022-05-04,1011010402,6.398
2022-05-04,1011010501,44.495
2022-05-04,1011010504,51.194
2022-05-04,1011010801,27.071
2022-05-05,1011010101,90.652
2022-05-05,1011010201,18.79
2022-05-05,1011010402,1.193
2022-05-05,1011010501,26.05
2022-05-05,1011010504,32.252
2022-05-05,1011010801,16.992
2022-05-06,1011010101,95.683
2022-05-06,1011010201,20.488
2022-05-06,1011010402,3.42
2022-05-06,1011010501,32.15
2022-05-06,1011010504,56.612
2022-05-06,1011010801,19.454
2022-05-07,1011010101,113.896
2022-05-07,1011010201,23.375
2022-05-07,1011010402,4.66
2022-05-07,1011010501,34.564
2022-05-07,1011010504,86.212
2022-05-07,1011010801,34.837
2022-05-08,1011010101,116.519
2022-05-08,1011010201,42.607
2022-05-08,1011010402,4.476
2022-05-08,1011010501,33.433
2022-05-08,1011010504,86.554
2022-05-08,1011010801,35.067
2022-05-09,1011010101,91.68
2022-05-09,1011010201,29.087
2022-05-09,1011010402,3.538
2022-05-09,1011010501,34.866
2022-05-09,1011010504,55.773
2022-05-09,1011010801,34.581
2022-05-10,1011010101,95.42
2022-05-10,1011010201,22.638
2022-05-10,1011010402,5.181
2022-05-10,1011010501,13.224
2022-05-10,1011010504,59.294000000000004
2022-05-10,1011010801,9.417
2022-05-11,1011010101,86.213
2022-05-11,1011010201,19.261
2022-05-11,1011010402,2.043
2022-05-11,1011010501,15.419
2022-05-11,1011010504,42.635
2022-05-11,1011010801,20.87
2022-05-12,1011010101,79.619
2022-05-12,1011010201,24.59
2022-05-12,1011010402,5.134
2022-05-12,1011010501,22.173000000000002
2022-05-12,1011010504,37.193
2022-05-12,1011010801,21.925
2022-05-13,1011010101,102.98
2022-05-13,1011010201,21.993
2022-05-13,1011010402,2.7920000000000003
2022-05-13,1011010501,45.528
2022-05-13,1011010504,58.386
